1,61110,61110,61110,61110,441970,441970,441970,441970,412012,412012,412012,412012,171035,171035,171035,171035,21035,21035,21035,21035,441132,441132,441132,441132,361101,361101,361101,361101,361109,361109,361109,361109,402019,402019,402019,402019,422015,422015,422015,422015
66,251035,442194,442194,442194,442194,402019,402019,402019,402019,171035,171035,171035,171035,442054,442054,442054,361070,361070,361070,361070,442004,442004,401104,442130,442130,442310,442883,442883,442883,442919,442919,442919,441302,441302,441302,422028,422028,442651,442651,291037
66,442754,442754,442754,442754,430002,430002,430002,442895,442895,442895,442952,442952,411031,442894,442894,442894,442894,431035,431035,431035,431035,442887,442887,442949,442949,442949,411034,411033,411033,411033,442985,442985,251035,442910,442910,432011,432011,432011,441666,441666
66,271037,271037,271037,271037,442931,442931,442931,442931,442892,442892,442892,442892,442912,442912,442190,442190,321015,331048,331048,282014,442323,442323,442323,442323,442673,442673,442882,442882,442882,442882,442926,442926,442926,442926,442910,442910,442910,442910,441666,441666
2,60008,60008,60008,60008,442510,442512,442512,442512,442512,410003,442300,422019,422053,442524,312008,281082,442717,442745,271024,271025,442749,441827,441760,442308,442663,441308,61085,443109,442537,442099,442457,442217,311043,371026,11022,282014,442678,443004,442917,443087
12,331027,331027,250001,250001,40003,40003,140005,140005,61027,61027,11089,11089,11089,11089,422014,422014,401056,401056,71046,71046,11027,11027,11027,11027,351047,351047,262006,262006,61110,61110,11109,11109,441209,441209,442580,442580,11106,11106,11106,11106
26,442141,442141,442230,442230,442230,442434,442434,442434,442434,41024,41024,41024,41024,442821,442821,442220,442220,442220,442220,442063,442063,442063,442815,442815,442815,442815,442523,442287,441955,441955,441955,441955,442675,442675,442675,442813,161007,161007,161007,161007
45,361070,361070,361070,361070,442761,442761,442761,442761,442888,442888,442888,442888,171035,171035,171035,171035,442659,442659,291037,411031,362001,362001,362001,442899,442899,442899,442511,442511,442511,442511,361109,361109,361109,442000,442000,442000,442000,442896,442896,442896
66,442161,442161,442161,442161,442047,402019,402019,402019,402019,171055,442659,442659,171035,171035,171035,291037,421008,421008,421008,421008,442125,151024,151024,151024,442658,442658,442877,442877,402017,402017,441664,441664,441664,191047,442130,442130,442194,442194,442194,442194
32,230002,230002,262004,262004,262003,262003,262002,262002,262002,211035,211035,211035,331020,331020,331020,61110,61110,61110,61110,402019,441209,441209,441209,362004,362004,362004,271043,271043,271043,441250,441250,442658,442658,442658,442405,442405,421022,421022,441489,441489
66,61110,61110,61110,61110,271053,271053,271053,421008,421008,421008,421008,442894,442894,442894,250004,412001,442292,442292,442955,442955,442746,442746,442746,441174,442226,442226,442226,442226,442293,442293,442025,442025,441795,441795,442896,441251,441318,441318,166004,442042
51,442919,442919,442919,442919,11106,11106,11106,11106,171035,171035,171035,171035,361070,361070,361070,361070,361109,361109,361109,361109,442651,442651,442651,442651,442888,442888,442888,442888,422028,422028,422028,422028,362001,362001,362001,291037,442896,442896,111005,111005
66,442920,442920,442425,442425,442425,442425,51024,51024,51024,51024,442121,442121,400003,442000,442000,442000,442404,442404,442404,412002,412002,81004,81004,81004,81004,141069,141069,141069,141069,442435,442435,442435,442435,441212,441212,441280,441280,441280,441280,130005
51,362001,362001,362001,362001,442663,442663,442663,442651,442651,442919,442919,442919,442919,442888,442888,442888,442888,261055,261055,261055,422028,422028,422028,422028,361109,361109,361109,361109,442659,442659,442659,171035,171035,171035,171035,171055,361070,361070,361070,361070
57,401056,401056,401056,422026,422026,422026,422026,422053,422053,422053,441328,441328,442428,442428,291037,401075,401052,401052,401052,401052,111004,441351,441351,131016,411030,411037,411037,411037,171014,171014,412011,412011,442927,442927,421005,421005,421005,421005,411010,101026
